"""Date"""	"""Open"""	"""High"""	"""Low"""	"""Close"""	"""BTCVol"""	"""CurVol"""	"""WeightedP"""
10/03/2018 22:00	8819.54	8900	8697	8845.27	1051.1	9205154.81	8757.68
10/03/2018 23:00	8845.92	8850.42	8717.27	8791.47	717.21	6305232.93	8791.3
11/03/2018 00:00	8795.04	8795.04	8450	8507.89	1524.43	13088384.39	8585.75
11/03/2018 01:00	8507.34	8650.56	8507.34	8610	750.28	6460336.3	8610.54
11/03/2018 02:00	8600.02	8740.54	8550	8719.39	398.95	3458262.28	8668.34
11/03/2018 03:00	8710.82	8729.33	8521.19	8629	342.15	2949175.2	8619.45
11/03/2018 04:00	8629	8705	8579.95	8674.91	309.45	2675813.12	8646.95
11/03/2018 05:00	8675.37	8828.27	8620	8828.26	501.09	4386866.25	8754.58
11/03/2018 06:00	8821.4	8839.99	8768.82	8813.2	422.46	3722317.81	8811.04
11/03/2018 07:00	8813.2	8819.99	8660.25	8720.52	411.77	3602444.68	8748.74
11/03/2018 08:00	8720.52	8800	8703.27	8797.97	350.02	3067424.93	8763.69
11/03/2018 09:00	8795.37	8798.97	8610.3	8650.32	422.45	3670040.69	8687.42
11/03/2018 10:00	8655.25	8719.13	8600	8700	499.93	4327573.83	8656.33
11/03/2018 11:00	8700	9119.53	8642.99	9051.17	992.8	8807531.95	8871.43
11/03/2018 12:00	9050.05	9274.8	9018.86	9179.91	1066.96	9788669.49	9174.35
11/03/2018 13:00	9185	9347	9175.35	9220.73	850.46	7887197.47	9273.99
11/03/2018 14:00	9220.73	9332.98	9145.53	9227.29	558.24	5161121.29	9245.31
11/03/2018 15:00	9221.49	9272.02	9075.2	9100	510.27	4673290.57	9158.52
11/03/2018 16:00	9100	9320	9098.96	9206.83	622.56	5757707.86	9248.46
11/03/2018 17:00	9220.19	9682.73	9206.68	9638.03	1568.8	14943641.46	9525.53
11/03/2018 18:00	9648	9750	9564.38	9615.75	673.59	6492163.63	9638.12
11/03/2018 19:00	9615.81	9708.5	9560.2	9637.78	931.11	8950204.37	9612.44
11/03/2018 20:00	9653.95	9659.52	9458.01	9650	1094.84	10482211.32	9574.17
11/03/2018 21:00	9650	9694.33	9540.64	9545.27	353.31	3403579.27	9633.52
11/03/2018 22:00	9545.27	9768.37	9495.4	9500	769.02	7416296.05	9643.88
11/03/2018 23:00	9517.07	9585.1	9429.28	9535.04	482.6	4586620.55	9504.04
12/03/2018 00:00	9535.04	9661.16	9534.35	9599.39	316.95	3041149.18	9595.03
12/03/2018 01:00	9599.39	9721.1	9470.01	9541.66	376.08	3605742.7	9587.82
12/03/2018 02:00	9526.23	9614	9489.41	9568.96	258.01	2465178.74	9554.41
12/03/2018 03:00	9584.97	9632.89	9355.55	9436.81	577.34	5446917.13	9434.48
12/03/2018 04:00	9420.43	9585.65	9370	9548.99	438.79	4149288.95	9456.17
12/03/2018 05:00	9548.99	9627.96	9492.03	9566.24	197.54	1886561.25	9550.18
12/03/2018 06:00	9573.2	9682.73	9533.88	9600.52	337.28	3245971.35	9624.07
12/03/2018 07:00	9597.99	9626.99	9519	9580.88	520.38	4977551.29	9565.29
12/03/2018 08:00	9580.32	9613.51	9475.8	9536.27	609.62	5805841.35	9523.67
12/03/2018 09:00	9536.26	9890	9507	9809.25	1589.82	15515578.36	9759.31
12/03/2018 10:00	9822.99	9892	9750	9822.98	768.75	7558399.29	9832.03
12/03/2018 11:00	9823.35	9858.75	9758.85	9828.93	353.29	3462421.52	9800.44
12/03/2018 12:00	9828.99	9831.95	9760.65	9787.04	248.41	2432024.46	9790.4
12/03/2018 13:00	9784.58	9817.7	9689.74	9786.04	951.08	9275812.31	9752.93
12/03/2018 14:00	9780.17	9790.78	9205	9251	1672.7	15792855.54	9441.55
12/03/2018 15:00	9251.97	9348.43	9142.33	9193.31	1346.88	12457000.69	9248.8
12/03/2018 16:00	9185.77	9250	8987.67	9190	1417.28	12914557.99	9112.23
12/03/2018 17:00	9190	9295	9064.04	9181.29	847.88	7790096.36	9187.72
12/03/2018 18:00	9192.63	9250	9132.82	9190.78	302.16	2778984.63	9196.94
12/03/2018 19:00	9204.49	9219.49	8857	8929.97	1490.73	13395588.85	8985.9
12/03/2018 20:00	8929.96	9051.48	8742.07	9021.23	2264.54	20138092.19	8892.78
12/03/2018 21:00	9014.07	9119.53	8913.18	9100.05	511.79	4610891.71	9009.43
12/03/2018 22:00	9109.29	9166.52	9000	9039.81	607.14	5526676.18	9102.84
12/03/2018 23:00	9040.38	9222.14	9040.38	9120.75	746.58	6830198.06	9148.7
13/03/2018 00:00	9115.24	9275	9015.69	9241.12	680.81	6232263.53	9154.17
13/03/2018 01:00	9241.75	9244.8	9081.07	9096.58	367.97	3374133.46	9169.47
13/03/2018 02:00	9090	9191.51	9064.74	9132.99	247.59	2259931.73	9127.75
13/03/2018 03:00	9128.99	9132.99	8955.84	9044.99	324.63	2930439.23	9026.99
13/03/2018 04:00	9047.99	9444.99	9025.27	9385	1327.55	12365010.23	9314.19
13/03/2018 05:00	9380.99	9415.22	9322.04	9383.45	491.09	4603642.5	9374.26
13/03/2018 06:00	9383.45	9482.79	9341.77	9350.05	836.7	7873938.78	9410.75
13/03/2018 07:00	9350.07	9400	9100	9204.9	996.7	9184420.37	9214.79
13/03/2018 08:00	9204.83	9227	9057.99	9177.75	471.9	4315183.3	9144.33
13/03/2018 09:00	9175	9363.32	9163.93	9259	330.93	3067389.86	9269.11
13/03/2018 10:00	9260.77	9315.86	8872.47	8880.96	1290.28	11671812.3	9045.95
13/03/2018 11:00	8881.1	9105.1	8873.52	9066.26	854.75	7686523.75	8992.76
13/03/2018 12:00	9065.82	9065.82	8830	8970	1229.2	11019404.69	8964.68
13/03/2018 13:00	8964.01	9265.96	8948.25	9128.08	1162.39	10623152.19	9139.04
13/03/2018 14:00	9137.91	9213.82	9033.43	9095.89	695.56	6347540.67	9125.85
13/03/2018 15:00	9096	9149.99	8961.53	9101.1	829.58	7507522.93	9049.76
13/03/2018 16:00	9081.06	9326.79	8961.53	9245.31	1112.86	10238398.24	9200.04
13/03/2018 17:00	9242.99	9270.86	9100	9105.79	574.83	5283409.18	9191.28
13/03/2018 18:00	9111.96	9199	9056.32	9142.42	197.99	1805604.82	9119.83
13/03/2018 19:00	9145.18	9213.99	9003.05	9049.87	475.95	4314296.14	9064.56
13/03/2018 20:00	9073.66	9233.99	9005.97	9060.33	410.77	3740468.92	9105.94
13/03/2018 21:00	9065.52	9148.74	9055.2	9118.52	138.46	1260415.79	9103.3
13/03/2018 22:00	9133.99	9280.33	9112.86	9151.99	783.11	7198702.12	9192.45
13/03/2018 23:00	9151.99	9194.17	9132.03	9142.32	169.88	1557934.54	9171.05
14/03/2018 00:00	9152.07	9356.14	9152.07	9317.96	764.19	7084516.24	9270.64
14/03/2018 01:00	9309.82	9325.5	9253.32	9291.57	207.85	1930256.28	9286.76
14/03/2018 02:00	9291.57	9319.3	9224.63	9247.49	436.81	4052092.34	9276.47
14/03/2018 03:00	9248.14	9345.94	9242.17	9280.49	270.17	2506764.77	9278.36
14/03/2018 04:00	9280.39	9280.39	9080.49	9105.01	453.86	4149705.55	9143.15
14/03/2018 05:00	9122.21	9213.03	9102.87	9198.67	380.59	3484053.11	9154.27
14/03/2018 06:00	9198.91	9200	9128	9186.29	432.82	3967393.25	9166.32
14/03/2018 07:00	9186.99	9200	9059.94	9104.55	324.09	2962236.3	9140.19
14/03/2018 08:00	9104.55	9140	9087.35	9130	250.18	2280118.2	9113.97
14/03/2018 09:00	9124.99	9137.53	8795	8920.09	2175.21	19469665.03	8950.7
14/03/2018 10:00	8915.07	8940	8662.75	8746.54	1420.17	12435554.56	8756.4
14/03/2018 11:00	8739.29	8773.38	8610.57	8710.57	641.05	5571951.24	8691.9
14/03/2018 12:00	8710.57	8750	8605	8699.98	837.58	7270226.66	8680.01
14/03/2018 13:00	8699.99	8716.25	8595	8679.33	735.49	6356062.75	8641.94
14/03/2018 14:00	8675	8788	8667.01	8743.63	591.61	5160624.26	8722.98
14/03/2018 15:00	8743.63	8750	8667.2	8742.72	386.79	3368054.59	8707.68
14/03/2018 16:00	8737.5	8742.71	8335.56	8420.59	2449.45	20768552.45	8478.85
14/03/2018 17:00	8419.99	8440	8233	8332	2131.72	17738251.95	8321.1
14/03/2018 18:00	8332	8344.84	8201.14	8246.7	1286.96	10638432.76	8266.31
14/03/2018 19:00	8255.62	8358.9	8251.12	8291.19	641.39	5336317.3	8319.93
14/03/2018 20:00	8297.1	8360	8205	8300	759.38	6288755.7	8281.41
14/03/2018 21:00	8300	8310.25	7948	8048.98	2099.36	16965351.17	8081.22
14/03/2018 22:00	8048.98	8312.02	8046.95	8177.23	1028.09	8426288.69	8196.08
14/03/2018 23:00	8177.98	8299	8150.81	8196.69	486.2	3999505.71	8226.07
15/03/2018 00:00	8195.99	8276.66	8007	8095.2	1097.06	8915376.45	8126.64
15/03/2018 01:00	8099.1	8190	8084.77	8136.37	407.5	3313922.9	8132.39
15/03/2018 02:00	8136.37	8144.61	7753.32	7800.01	1674.73	13221430.08	7894.66
15/03/2018 03:00	7800.04	7997.1	7800.01	7902.55	557.37	4408911.3	7910.25
15/03/2018 04:00	7902.56	7965.7	7835.32	7913.6	614.08	4851417.44	7900.36
15/03/2018 05:00	7913.1	7930	7753.32	7813.64	540.17	4228584.27	7828.22
15/03/2018 06:00	7790.52	7860.07	7682	7854.99	1177.07	9144440.81	7768.8
15/03/2018 07:00	7854.99	7969.22	7850	7893.85	645.04	5103849.03	7912.51
15/03/2018 08:00	7892.85	8259	7830.23	8195.51	1552.88	12479051.3	8036.09
15/03/2018 09:00	8196.57	8314.77	8170	8213.55	836.99	6882753.98	8223.26
15/03/2018 10:00	8199.03	8284	8074.35	8117.54	817.16	6678464.82	8172.82
15/03/2018 11:00	8117.54	8300	8112.56	8269.8	599.6	4924252.59	8212.59
15/03/2018 12:00	8253.99	8269.77	8129.21	8242.99	396.97	3252843.64	8194.15
15/03/2018 13:00	8241.1	8425	8191.72	8394.64	990.52	8213099.39	8291.7
15/03/2018 14:00	8387.09	8419	8282	8296	538.11	4490435.38	8344.89
15/03/2018 15:00	8308.26	8308.26	7951.11	8103.03	1703.89	13737775.88	8062.6
15/03/2018 16:00	8102.99	8141.59	7980	8085.05	663.79	5347749.96	8056.4
15/03/2018 17:00	8085.99	8250	8075	8172.5	835.79	6832848.6	8175.36
15/03/2018 18:00	8164.99	8236.19	8073.49	8151.98	433.8	3534746.69	8148.25
15/03/2018 19:00	8151.98	8330	8139.22	8215.01	794.2	6540902.14	8235.83
15/03/2018 20:00	8224.74	8309	8200.3	8261.5	452.22	3735619.43	8260.59
15/03/2018 21:00	8250.02	8330	8150.01	8288.55	324.99	2675909.85	8233.76
15/03/2018 22:00	8299.53	8389	8263.7	8334.53	423.25	3525435.92	8329.48
15/03/2018 23:00	8332.01	8339.99	8225.01	8265.05	310.46	2571124.99	8281.63
16/03/2018 00:00	8265.05	8341.13	8045.46	8075.55	563.07	4595837.96	8162.06
16/03/2018 01:00	8063.73	8106.82	7914.08	8018.54	801.36	6420007.01	8011.42
16/03/2018 02:00	8021.72	8128.91	7977.06	8098.73	729.14	5871391.48	8052.46
16/03/2018 03:00	8095.01	8146.43	7995	8043.55	583.97	4717703.34	8078.64
16/03/2018 04:00	8038.67	8252.72	8034.33	8196.74	443.67	3621297.57	8162.21
16/03/2018 05:00	8196.74	8252.66	8176.94	8194.43	425.64	3498327.87	8219.02
16/03/2018 06:00	8194.29	8284.37	8164.7	8204	450.55	3704918.03	8223.11
16/03/2018 07:00	8206.84	8314.77	8194.92	8247.45	546.33	4506170.86	8248.01
16/03/2018 08:00	8259.02	8300	8185	8206.7	489.83	4033640.68	8234.77
16/03/2018 09:00	8206.68	8239.57	8085.26	8181.67	833.17	6794833.16	8155.39
16/03/2018 10:00	8189.57	8200.35	8080	8109.12	1001.16	8154827.48	8145.4
16/03/2018 11:00	8112.86	8216.73	8101.44	8202.58	525.05	4293225.56	8176.87
16/03/2018 12:00	8202.87	8250.56	8156.62	8192.22	894.74	7355382.61	8220.74
16/03/2018 13:00	8192.3	8546.31	8155.05	8488.68	1708.51	14399213.47	8427.92
16/03/2018 14:00	8480.43	8550	8435.94	8453.2	629.15	5341018.82	8489.22
16/03/2018 15:00	8452.99	8613.06	8450.1	8554.04	884.3	7540664.84	8527.3
16/03/2018 16:00	8554.42	8572.28	8472.24	8544.92	467.98	3991952.39	8530.12
16/03/2018 17:00	8535.01	8588.93	8460.37	8463.75	500.75	4275402.61	8538
16/03/2018 18:00	8469.45	8550.2	8468.04	8511.56	495.55	4220938.01	8517.76
16/03/2018 19:00	8515.81	8595.46	8489.82	8550	1179.68	10067468.71	8534.07
16/03/2018 20:00	8539.28	8579.9	8484.89	8521.02	438	3739064.68	8536.72
16/03/2018 21:00	8529.89	8536.87	8445.45	8494.71	497.64	4225758.06	8491.66
16/03/2018 22:00	8494.71	8530.5	8466.2	8483	414.53	3523538.15	8500.05
16/03/2018 23:00	8483	8506.3	8258.54	8258.54	994.87	8326639.49	8369.62
17/03/2018 00:00	8258.54	8307.86	8232.14	8276.2	691.62	5719404.28	8269.54
17/03/2018 01:00	8275.18	8303.55	8089.51	8139.72	899.13	7344570.01	8168.53
17/03/2018 02:00	8130.05	8250	8094.66	8229.48	327.11	2668605.11	8158.07
17/03/2018 03:00	8222.68	8241.94	8172.3	8209.54	213.1	1748011.57	8202.92
17/03/2018 04:00	8211.53	8219	8100	8206.28	454.59	3712156.26	8165.99
17/03/2018 05:00	8213.76	8217	8154.01	8165.66	183.29	1499512.3	8180.91
17/03/2018 06:00	8160.01	8216.77	8124	8200	279.51	2283148.5	8168.51
17/03/2018 07:00	8199	8253.44	8186.12	8191.02	211.27	1735270.87	8213.64
17/03/2018 08:00	8194.67	8356.4	8150	8308.11	480.26	3961969.75	8249.56
17/03/2018 09:00	8304.82	8328.1	8246.9	8283.52	400.59	3317891.12	8282.47
17/03/2018 10:00	8279.77	8286.14	8230	8239.28	119.24	984317.2	8254.8
17/03/2018 11:00	8239.28	8350.01	8211.02	8211.02	1030.63	8569821.83	8315.1
17/03/2018 12:00	8211.03	8221.71	8000	8044	816.64	6596756.47	8077.92
17/03/2018 13:00	8050	8084.63	7929.53	8017.05	671.65	5376916.89	8005.55
17/03/2018 14:00	8016.12	8083.43	7960.91	7988.27	499.21	4001321.91	8015.26
17/03/2018 15:00	7990.26	8000	7860.36	7897.82	748.51	5910940.69	7896.92
17/03/2018 16:00	7903.98	7961.7	7875.86	7900	366.37	2898082.38	7910.16
17/03/2018 17:00	7899.99	8000	7893.32	7918	322.97	2562026.11	7932.65
17/03/2018 18:00	7919.01	7975.38	7800	7834.01	544.35	4293690.72	7887.81
17/03/2018 19:00	7833.89	7839.42	7730.23	7835	624.78	4869883.06	7794.56
17/03/2018 20:00	7833.09	7854.31	7769.82	7850	346.96	2712120.68	7816.88
17/03/2018 21:00	7851.44	8069.34	7850	7952.09	791.74	6317514.78	7979.27
17/03/2018 22:00	7957.31	8091.64	7952.69	8019.87	753.86	6063064.82	8042.72
17/03/2018 23:00	8021.38	8026.36	7831.15	7860.83	271.28	2147031.87	7914.48
18/03/2018 00:00	7860.83	7893.34	7691	7709.34	629.48	4895660.09	7777.27
18/03/2018 01:00	7702.49	7802.72	7700	7729.26	460.63	3575356.44	7761.87
18/03/2018 02:00	7732.27	7732.27	7555	7650	910.02	6931789.44	7617.15
18/03/2018 03:00	7641.37	7739.07	7597.75	7674	488.08	3741499.35	7665.79
18/03/2018 04:00	7674	7736	7550	7591.63	414.81	3164767.74	7629.35
18/03/2018 05:00	7592.6	7700	7586.62	7679.06	326.31	2493305.8	7640.95
18/03/2018 06:00	7676.72	7774.22	7652.63	7764.8	446.33	3440344.29	7708.05
18/03/2018 07:00	7750.1	7753.53	7650.02	7672.8	350.99	2703914.33	7703.6
18/03/2018 08:00	7683.5	7807.99	7666	7769.2	361.71	2804184.67	7752.49
18/03/2018 09:00	7767.1	7780	7676	7708	362.06	2800383.65	7734.5
18/03/2018 10:00	7708.68	7737.32	7558.97	7599.99	655.2	4986749.91	7611.02
18/03/2018 11:00	7599.98	7830	7565.84	7782.24	762.66	5884586.44	7715.87
18/03/2018 12:00	7776.74	7831.15	7683	7724.08	607.35	4714542.01	7762.53
18/03/2018 13:00	7721.67	7750	7550	7615.93	938.87	7140673.66	7605.58
18/03/2018 14:00	7617.81	7625.2	7325.37	7482.51	2487.66	18470789.11	7424.98
18/03/2018 15:00	7478	7500	7370	7387.73	909.88	6758608.98	7428.02
18/03/2018 16:00	7378.96	7449.54	7330	7376.26	956.71	7070160.56	7390.1
18/03/2018 17:00	7376.26	7516	7326	7495.12	652.38	4853232.22	7439.25
18/03/2018 18:00	7495.99	7581.03	7420	7435.08	872.72	6559562.42	7516.25
18/03/2018 19:00	7440.44	7525.79	7395.86	7473.05	560.5	4170225.65	7440.13
18/03/2018 20:00	7482.83	7686.04	7466.57	7660.42	817.75	6201251.95	7583.3
18/03/2018 21:00	7673.04	8324.92	7650	8250	2683.01	21471569.54	8002.79
18/03/2018 22:00	8250	8254.78	8069.34	8156.23	1168.38	9547072.44	8171.22
18/03/2018 23:00	8161.91	8261.81	8150	8188.24	723.85	5935216.95	8199.48
19/03/2018 00:00	8205.55	8461.38	8205.55	8298.79	1447.21	12113238.4	8370.07
19/03/2018 01:00	8298.79	8323.96	8130.01	8263.66	1306.94	10729716.68	8209.78
19/03/2018 02:00	8257.01	8306.23	8180.01	8205.81	843.89	6951619.24	8237.57
19/03/2018 03:00	8198.45	8254.46	8136.77	8203.52	690.87	5663582.8	8197.72
19/03/2018 04:00	8206.43	8264.92	8160.56	8192.61	381.93	3135903.48	8210.77
19/03/2018 05:00	8199.45	8372.22	8186	8324.4	663.32	5498344.35	8289.14
19/03/2018 06:00	8324.43	8382	8255.01	8308	471.89	3919585.72	8306.09
19/03/2018 07:00	8301.17	8340.01	8270.4	8308.08	461.17	3829343.19	8303.47
19/03/2018 08:00	8310	8419.23	8292.93	8332.98	745.92	6231543.24	8354.16
19/03/2018 09:00	8323.74	8343.86	8165.01	8219.78	882.9	7280456.84	8246.03
19/03/2018 10:00	8219.55	8249.99	8114.17	8227	618.41	5053028.86	8170.98
19/03/2018 11:00	8235.3	8373.99	8224.81	8353	627.07	5210332.28	8308.95
19/03/2018 12:00	8353.1	8353.93	8241.27	8283.35	498.44	4133760.09	8293.32
19/03/2018 13:00	8283.35	8600.9	8234.76	8560	1561.97	13205399.01	8454.32
19/03/2018 14:00	8560	8718.74	8530.81	8587.68	1835.95	15829797.91	8622.11
19/03/2018 15:00	8588.1	8620	8523.5	8572.04	567.3	4860820.28	8568.34
19/03/2018 16:00	8579.46	8643.5	8400	8400	824.7	7062997.21	8564.31
19/03/2018 17:00	8400	8412.76	8232.14	8327	1650.06	13753275.69	8335.03
19/03/2018 18:00	8334.28	8427.77	8282.37	8329.28	725	6067926.64	8369.51
19/03/2018 19:00	8329.28	8467.26	8318.53	8395.01	572.51	4805841.17	8394.37
19/03/2018 20:00	8399.71	8523.88	8387.25	8430.93	718.08	6063485.2	8444.08
19/03/2018 21:00	8424.86	8485.58	8378.17	8387.25	256.74	2162984.78	8424.94
19/03/2018 22:00	8387.25	8567.68	8359.91	8511.77	431.78	3654655.52	8464.16
19/03/2018 23:00	8511.78	8625	8458.24	8596.93	612.02	5230657.6	8546.55
20/03/2018 00:00	8596.79	8596.79	8423	8505.11	789.78	6714156.84	8501.29
20/03/2018 01:00	8505.92	8545.75	8412.03	8454.6	327.87	2780679.91	8481
20/03/2018 02:00	8460	8628.52	8438.42	8578.75	530.08	4521426.88	8529.76
20/03/2018 03:00	8573	8655.45	8535.69	8603.05	513.79	4417202.46	8597.37
20/03/2018 04:00	8603.05	8606	8411.08	8456.44	538.27	4578407.48	8505.73
20/03/2018 05:00	8462.99	8500	8383.56	8481.85	342.61	2890965.59	8438.02
20/03/2018 06:00	8477.99	8548.01	8443.27	8494.46	303.87	2584916.9	8506.56
20/03/2018 07:00	8494.77	8515.31	8356.4	8399	478.39	4033351.07	8431.02
20/03/2018 08:00	8386.81	8430.01	8313.01	8372.24	400.64	3354340.52	8372.51
20/03/2018 09:00	8374.06	8495	8325.39	8451.91	495.79	4162375.08	8395.4
20/03/2018 10:00	8449.89	8505	8435.91	8488.91	273.11	2314719.87	8475.54
20/03/2018 11:00	8482.13	8589.1	8455	8520	550.66	4695204.9	8526.56
20/03/2018 12:00	8520	8603.2	8475	8549.17	378.37	3230922.16	8539.02
20/03/2018 13:00	8545.01	8564.88	8470	8485.45	610.38	5202889	8524
20/03/2018 14:00	8485.7	8538.81	8450	8513.3	359.87	3059351.81	8501.2
20/03/2018 15:00	8513.3	8604.52	8504.26	8538.4	821.55	7033942.61	8561.78
20/03/2018 16:00	8540.07	8853.43	8530.23	8830.25	1589.94	13920471.61	8755.35
20/03/2018 17:00	8830.25	8903	8780	8860	730.64	6457444.34	8838.03
20/03/2018 18:00	8859.99	8879.15	8791	8831.46	388.9	3435767.39	8834.47
20/03/2018 19:00	8820	8961.53	8810.99	8941.74	692.48	6172244.56	8913.21
20/03/2018 20:00	8941.73	9051	8850	8914.64	1281.77	11498397.18	8970.72
20/03/2018 21:00	8914.66	9000	8871	8988	365.71	3272368.62	8947.87
20/03/2018 22:00	8988	8998.8	8900	8942.04	401.1	3589152.42	8948.33
20/03/2018 23:00	8942.04	8957.81	8848.54	8904.02	289.23	2575471.71	8904.46
21/03/2018 00:00	8904.02	8972.59	8881	8952.63	250.65	2236475.87	8922.87
21/03/2018 01:00	8960.09	8988.16	8928	8969.38	311.4	2788810.97	8955.81
21/03/2018 02:00	8969.38	8996.99	8937.8	8949.43	194.26	1741006.62	8962.12
21/03/2018 03:00	8946.28	9062.81	8942.39	9022.84	349.7	3147259.25	8999.85
21/03/2018 04:00	9022.76	9129.4	9013.26	9077.29	769.64	6990174.78	9082.43
21/03/2018 05:00	9080.78	9119.99	9023	9044.66	315.83	2869144.34	9084.36
21/03/2018 06:00	9048.62	9090.01	9001	9065	356.08	3222218.41	9049.13
21/03/2018 07:00	9070.23	9094.96	8899	8928	1436.01	12940814.72	9011.64
21/03/2018 08:00	8927.69	8985	8876	8970.22	464.28	4149452.59	8937.3
21/03/2018 09:00	8970.22	9086.99	8950.01	9059.08	372.5	3366493.33	9037.59
21/03/2018 10:00	9059.08	9090	9047.41	9069.12	217.74	1974419.77	9067.95
21/03/2018 11:00	9060.61	9140	9057.77	9074.52	407.42	3707970	9101.16
21/03/2018 12:00	9074.52	9096.18	8966	9022	327.73	2963262	9041.88
21/03/2018 13:00	9022	9079.16	8995.2	9026.4	287.43	2599782.8	9044.79
21/03/2018 14:00	9026.4	9135.35	9017	9065.85	374.78	3398275.68	9067.42
21/03/2018 15:00	9065.86	9188.1	9045.91	9045.91	701.62	6401570.85	9124.04
21/03/2018 16:00	9045	9066.11	8809.03	8876.84	1598.54	14243657.85	8910.43
21/03/2018 17:00	8882.19	8917.96	8754.83	8859	958.2	8462642.32	8831.8
21/03/2018 18:00	8859.01	8940.19	8801	8893.7	467.56	4155060.72	8886.69
21/03/2018 19:00	8896.85	8964.21	8870	8889.1	396.91	3539312.79	8917.09
21/03/2018 20:00	8892.02	8924	8841.62	8898.89	442.47	3932379.48	8887.41
21/03/2018 21:00	8882.9	8967.98	8875	8921.77	207.77	1854363.23	8925.09
21/03/2018 22:00	8915	8935.95	8824.59	8831.63	364.61	3241552.88	8890.43
21/03/2018 23:00	8842.16	8931.96	8778.13	8893.79	527.88	4668669.84	8844.25
22/03/2018 00:00	8892.18	9065.99	8874.08	9030.04	393.31	3528451.97	8971.28
22/03/2018 01:00	9030.04	9076.99	8989.1	9050.99	371.65	3358986.58	9038.14
22/03/2018 02:00	9060.19	9076.55	9031.82	9040.98	297.35	2691510.54	9051.59
22/03/2018 03:00	9040.99	9099.59	8976.57	9021.32	348.58	3151537.41	9041.12
22/03/2018 04:00	9021.38	9034.72	8961.18	9033.84	192.35	1729461.63	8991.03
22/03/2018 05:00	9033.84	9045.78	8980	9010.98	195.29	1761005.46	9017.58
22/03/2018 06:00	9010.98	9046.18	9000	9012.79	100.91	910135.52	9019.53
22/03/2018 07:00	9010	9028.74	8904.88	8965.01	321.4	2881576.81	8965.79
22/03/2018 08:00	8966.98	9012.89	8965.2	8999.99	235.85	2120720.34	8991.83
22/03/2018 09:00	9000	9025	8711.61	8780.2	1225.26	10816436.33	8827.88
22/03/2018 10:00	8780	8786.09	8657	8714.93	1149.24	10017370.27	8716.53
22/03/2018 11:00	8710.05	8757.79	8625	8667.94	666.94	5799559.72	8695.76
22/03/2018 12:00	8667.51	8761.2	8655.5	8718.74	618.42	5395659.79	8724.92
22/03/2018 13:00	8723	8723	8562.01	8610.9	801.65	6929832.02	8644.46
22/03/2018 14:00	8610.9	8653.72	8503.74	8503.75	1405.3	12052331.1	8576.33
22/03/2018 15:00	8503.75	8617	8503.52	8612.12	744.73	6372458.62	8556.72
22/03/2018 16:00	8610	8668.59	8574.38	8610	570.64	4917786.06	8618.07
22/03/2018 17:00	8621.06	8698.8	8561.47	8675.59	532.59	4595756.23	8629
22/03/2018 18:00	8667	8690.53	8629.27	8662.74	301.28	2609168.76	8660.33
22/03/2018 19:00	8662.74	8688.94	8546.31	8616	520.11	4480555.33	8614.7
22/03/2018 20:00	8621.03	8621.66	8551.5	8610.71	422.9	3632950.25	8590.5
22/03/2018 21:00	8611.28	8632.1	8530.14	8608.93	275.77	2367812.63	8586.21
22/03/2018 22:00	8599.2	8710.06	8593.95	8691.77	326.8	2836445.33	8679.43
22/03/2018 23:00	8705.56	8766.03	8665.01	8704.67	569.33	4966319.44	8723.1
23/03/2018 00:00	8708.52	8727.93	8650	8650	269.55	2340415.26	8682.68
23/03/2018 01:00	8650	8654.09	8555.37	8584.17	488.19	4200737.51	8604.71
23/03/2018 02:00	8584.3	8605.99	8377.29	8427.99	1029.4	8694535.64	8446.24
23/03/2018 03:00	8430.1	8437.3	8342	8418.82	515.06	4323770.49	8394.75
23/03/2018 04:00	8420.97	8473.37	8375.03	8416.86	302.87	2550465.8	8421.01
23/03/2018 05:00	8418.43	8418.43	8362.48	8417.76	294.21	2467874.49	8388.28
23/03/2018 06:00	8417.76	8464.28	8350	8376.47	381.99	3210473.85	8404.55
23/03/2018 07:00	8376.47	8439.58	8359.2	8395.91	531.02	4462191.6	8403.07
23/03/2018 08:00	8396.1	8529.07	8396.1	8482.35	737.08	6256489.06	8488.19
23/03/2018 09:00	8482.36	8527.76	8438.9	8475.7	1668.18	14124929.85	8467.25
23/03/2018 10:00	8484.63	8502.3	8426.02	8490.39	287.42	2433452.4	8466.53
23/03/2018 11:00	8490.4	8532.53	8437.42	8516.03	312.59	2651324.75	8481.84
23/03/2018 12:00	8516.12	8525.82	8265	8311.06	942.55	7893871.78	8374.98
23/03/2018 13:00	8311.06	8386.69	8290	8367.95	632.56	5270027.32	8331.21
23/03/2018 14:00	8371.39	8624.36	8367.95	8580	894.21	7612496.14	8513.06
23/03/2018 15:00	8581.85	8684.19	8570.5	8631.62	702.2	6060379.23	8630.59
23/03/2018 16:00	8631.62	8683.53	8583.7	8634.36	511.77	4413121.57	8623.27
23/03/2018 17:00	8631.35	8666.42	8602	8624.96	192.09	1657505.26	8628.67
23/03/2018 18:00	8620.01	8730	8552.55	8634.31	1160.45	10027835.24	8641.3
23/03/2018 19:00	8637.48	8652.02	8592.87	8628.82	327.55	2822477.6	8616.83
23/03/2018 20:00	8628.68	8634.36	8580.09	8626.81	330.53	2842949.48	8601.09
23/03/2018 21:00	8617.65	8669	8611.12	8660.5	246.83	2134412.34	8647.36
